country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,B.1.351,0,14849.0,0.0
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,B.1.427/B.1.429,0,14849.0,0.0
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,B.1.525,0,14849.0,0.0
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,B.1.616,0,14849.0,0.0
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,B.1.617.1,0,14849.0,0.0
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,B.1.617.2,1,14849.0,0.0
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,B.1.620,0,14849.0,0.0
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,B.1.621,0,14849.0,0.0
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,BA.1,3,14849.0,0.0
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,BA.2,1913,14849.0,12.9
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,BA.2.75,2,14849.0,0.0
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,BA.2+L452X,713,14849.0,4.8
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,BA.4,938,14849.0,6.3
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,BA.5,11207,14849.0,75.5
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,BQ.1,0,14849.0,0.0
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,C.37,0,14849.0,0.0
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,Other,72,14849.0,0.5
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,P.1,0,14849.0,0.0
Germany,DE,2022-25,GISAID,574142.0,14849,2.6,Yes,P.3,0,14849.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,AY.4.2,0,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,B.1.1.7,0,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,B.1.1.7+E484K,0,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,B.1.351,0,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,B.1.427/B.1.429,0,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,B.1.525,0,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,B.1.616,0,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,B.1.617.1,0,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,B.1.617.2,0,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,B.1.620,0,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,B.1.621,0,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,BA.1,0,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,BA.2,876,12410.0,7.1
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,BA.2.75,2,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,BA.2+L452X,426,12410.0,3.4
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,BA.4,818,12410.0,6.6
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,BA.5,10230,12410.0,82.4
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,BQ.1,0,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,C.37,0,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,Other,58,12410.0,0.5
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,P.1,0,12410.0,0.0
Germany,DE,2022-26,GISAID,622655.0,12410,2.0,Yes,P.3,0,12410.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,AY.4.2,0,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,B.1.1.7,0,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,B.1.1.7+E484K,0,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,B.1.351,0,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,B.1.427/B.1.429,0,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,B.1.525,0,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,B.1.616,0,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,B.1.617.1,0,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,B.1.617.2,0,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,B.1.620,0,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,B.1.621,0,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,BA.1,0,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,BA.2,334,8146.0,4.1
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,BA.2.75,1,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,BA.2+L452X,190,8146.0,2.3
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,BA.4,493,8146.0,6.1
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,BA.5,7092,8146.0,87.1
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,BQ.1,0,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,C.37,0,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,Other,36,8146.0,0.4
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,P.1,0,8146.0,0.0
Germany,DE,2022-27,GISAID,629043.0,8146,1.3,Yes,P.3,0,8146.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,AY.4.2,0,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,B.1.1.7,0,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,B.1.1.7+E484K,0,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,B.1.351,0,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,B.1.427/B.1.429,0,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,B.1.525,0,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,B.1.616,0,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,B.1.617.1,0,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,B.1.617.2,0,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,B.1.620,0,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,B.1.621,0,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,BA.1,2,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,BA.2,187,7959.0,2.3
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,BA.2.75,0,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,BA.2+L452X,148,7959.0,1.9
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,BA.4,437,7959.0,5.5
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,BA.5,7146,7959.0,89.8
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,BQ.1,0,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,C.37,0,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,Other,39,7959.0,0.5
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,P.1,0,7959.0,0.0
Germany,DE,2022-28,GISAID,675107.0,7959,1.2,Yes,P.3,0,7959.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,AY.4.2,0,7883.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,B.1.1.7,0,7883.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,B.1.1.7+E484K,0,7883.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,B.1.351,0,7883.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,B.1.427/B.1.429,0,7883.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,B.1.525,0,7883.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,B.1.616,0,7883.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,B.1.617.1,0,7883.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,B.1.617.2,0,7883.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,B.1.620,0,7883.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,B.1.621,0,7883.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,BA.1,3,7883.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,BA.2,116,7883.0,1.5
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,BA.2.75,4,7883.0,0.1
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,BA.2+L452X,94,7883.0,1.2
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,BA.4,365,7883.0,4.6
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,BA.5,7276,7883.0,92.3
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,BQ.1,0,7883.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,C.37,0,7883.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,Other,25,7883.0,0.3
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,P.1,0,7883.0,0.0
Germany,DE,2022-29,GISAID,627224.0,7883,1.3,Yes,P.3,0,7883.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,AY.4.2,0,6263.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,B.1.1.7,0,6263.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,B.1.1.7+E484K,0,6263.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,B.1.351,0,6263.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,B.1.427/B.1.429,0,6263.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,B.1.525,0,6263.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,B.1.616,0,6263.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,B.1.617.1,0,6263.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,B.1.617.2,0,6263.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,B.1.620,0,6263.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,B.1.621,0,6263.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,BA.1,1,6263.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,BA.2,44,6263.0,0.7
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,BA.2.75,9,6263.0,0.1
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,BA.2+L452X,58,6263.0,0.9
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,BA.4,244,6263.0,3.9
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,BA.5,5884,6263.0,93.9
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,BQ.1,0,6263.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,C.37,0,6263.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,Other,23,6263.0,0.4
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,P.1,0,6263.0,0.0
Germany,DE,2022-30,GISAID,495683.0,6263,1.3,Yes,P.3,0,6263.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,AY.4.2,0,5012.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,B.1.1.7,0,5012.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,B.1.1.7+E484K,0,5012.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,B.1.351,0,5012.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,B.1.427/B.1.429,0,5012.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,B.1.525,0,5012.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,B.1.616,0,5012.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,B.1.617.1,0,5012.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,B.1.617.2,0,5012.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,B.1.620,0,5012.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,B.1.621,0,5012.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,BA.1,0,5012.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,BA.2,31,5012.0,0.6
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,BA.2.75,8,5012.0,0.2
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,BA.2+L452X,27,5012.0,0.5
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,BA.4,175,5012.0,3.5
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,BA.5,4755,5012.0,94.9
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,BQ.1,0,5012.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,C.37,0,5012.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,Other,16,5012.0,0.3
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,P.1,0,5012.0,0.0
Germany,DE,2022-31,GISAID,363036.0,5012,1.4,Yes,P.3,0,5012.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,AY.4.2,0,4762.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,B.1.1.7,0,4762.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,B.1.1.7+E484K,0,4762.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,B.1.351,0,4762.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,B.1.427/B.1.429,0,4762.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,B.1.525,0,4762.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,B.1.616,0,4762.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,B.1.617.1,0,4762.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,B.1.617.2,0,4762.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,B.1.620,0,4762.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,B.1.621,0,4762.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,BA.1,0,4762.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,BA.2,24,4762.0,0.5
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,BA.2.75,9,4762.0,0.2
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,BA.2+L452X,21,4762.0,0.4
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,BA.4,124,4762.0,2.6
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,BA.5,4571,4762.0,96.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,BQ.1,1,4762.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,C.37,0,4762.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,Other,12,4762.0,0.3
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,P.1,0,4762.0,0.0
Germany,DE,2022-32,GISAID,298273.0,4762,1.6,Yes,P.3,0,4762.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,AY.4.2,0,4529.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,B.1.1.7,0,4529.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,B.1.1.7+E484K,0,4529.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,B.1.351,0,4529.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,B.1.427/B.1.429,0,4529.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,B.1.525,0,4529.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,B.1.616,0,4529.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,B.1.617.1,0,4529.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,B.1.617.2,0,4529.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,B.1.620,0,4529.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,B.1.621,0,4529.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,BA.1,0,4529.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,BA.2,11,4529.0,0.2
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,BA.2.75,11,4529.0,0.2
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,BA.2+L452X,7,4529.0,0.2
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,BA.4,132,4529.0,2.9
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,BA.5,4355,4529.0,96.2
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,BQ.1,0,4529.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,C.37,0,4529.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,Other,13,4529.0,0.3
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,P.1,0,4529.0,0.0
Germany,DE,2022-33,GISAID,263383.0,4529,1.7,Yes,P.3,0,4529.0,0.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,AY.4.2,0,4421.0,0.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,B.1.1.7,0,4421.0,0.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,B.1.1.7+E484K,0,4421.0,0.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,B.1.351,0,4421.0,0.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,B.1.427/B.1.429,0,4421.0,0.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,B.1.525,0,4421.0,0.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,B.1.616,0,4421.0,0.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,B.1.617.1,0,4421.0,0.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,B.1.617.2,1,4421.0,0.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,B.1.620,0,4421.0,0.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,B.1.621,0,4421.0,0.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,BA.1,0,4421.0,0.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,BA.2,18,4421.0,0.4
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,BA.2.75,11,4421.0,0.2
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,BA.2+L452X,13,4421.0,0.3
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,BA.4,118,4421.0,2.7
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,BA.5,4245,4421.0,96.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,BQ.1,3,4421.0,0.1
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,C.37,0,4421.0,0.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,Other,12,4421.0,0.3
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,P.1,0,4421.0,0.0
Germany,DE,2022-34,GISAID,227804.0,4421,1.9,Yes,P.3,0,4421.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,AY.4.2,0,4375.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,B.1.1.7,0,4375.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,B.1.1.7+E484K,0,4375.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,B.1.351,0,4375.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,B.1.427/B.1.429,0,4375.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,B.1.525,0,4375.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,B.1.616,0,4375.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,B.1.617.1,0,4375.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,B.1.617.2,1,4375.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,B.1.620,0,4375.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,B.1.621,0,4375.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,BA.1,1,4375.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,BA.2,41,4375.0,0.9
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,BA.2.75,23,4375.0,0.5
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,BA.2+L452X,8,4375.0,0.2
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,BA.4,143,4375.0,3.3
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,BA.5,4142,4375.0,94.7
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,BQ.1,1,4375.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,C.37,0,4375.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,Other,15,4375.0,0.3
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,P.1,0,4375.0,0.0
Germany,DE,2022-35,GISAID,201603.0,4375,2.2,Yes,P.3,0,4375.0,0.0
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,AY.4.2,0,6009.0,0.0
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,B.1.1.7,0,6009.0,0.0
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,B.1.1.7+E484K,0,6009.0,0.0
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,B.1.351,1,6009.0,0.0
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,B.1.427/B.1.429,0,6009.0,0.0
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,B.1.525,0,6009.0,0.0
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,B.1.616,0,6009.0,0.0
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,B.1.617.1,0,6009.0,0.0
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,B.1.617.2,6,6009.0,0.1
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,B.1.620,0,6009.0,0.0
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,B.1.621,0,6009.0,0.0
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,BA.1,5,6009.0,0.1
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,BA.2,45,6009.0,0.7
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,BA.2.75,39,6009.0,0.6
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,BA.2+L452X,23,6009.0,0.4
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,BA.4,165,6009.0,2.7
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,BA.5,5683,6009.0,94.6
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,BQ.1,19,6009.0,0.3
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,C.37,0,6009.0,0.0
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,Other,23,6009.0,0.4
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,P.1,0,6009.0,0.0
Germany,DE,2022-36,GISAID,204046.0,6009,2.9,Yes,P.3,0,6009.0,0.0
Germany,DE,2022-37,GISAID,228891.0,5730,2.5,Yes,AY.4.2,0,5730.0,0.0
Germany,DE,2022-37,GISAID,228891.0,5730,2.5,Yes,B.1.1.7,0,5730.0,0.0
Germany,DE,2022-37,GISAID,228891.0,5730,2.5,Yes,B.1.1.7+E484K,0,5730.0,0.0
Germany,DE,2022-37,GISAID,228891.0,5730,2.5,Yes,B.1.351,0,5730.0,0.0
Germany,DE,2022-37,GISAID,228891.0,5730,2.5,Yes,B.1.427/B.1.429,0,5730.0,0.0
Germany,DE,2022-37,GISAID,228891.0,5730,2.5,Yes,B.1.525,0,5730.0,0.0
Germany,DE,2022-37,GISAID,228891.0,5730,2.5,Yes,B.1.616,0,5730.0,0.0
Germany,DE,2022-37,GISAID,228891.0,5730,2.5,Yes,B.1.617.1,0,5730.0,0.0
Germany,DE,2022-37,GISAID,228891.0,5730,2.5,Yes,B.1.617.2,2,5730.0,0.0
Germany,DE,2022-37,GISAID,228891.0,5730,2.5,Yes,B.1.620,0,5730.0,0.0
Germany,DE,2022-37,GISAID,228891.0,5730,2.5,Yes,B.1.621,0,5730.0,0.0
Germany,DE,2022-37,GISAID,228891.0,5730,2.5,Yes,BA.1,4,5730.0,0.1
Germany,DE,2022-37,GISAID,228891.0,5730,2.5,Yes,BA.2,11,5730.0,0.2
Germany,DE,2022-37,GISAID,228891.0,5730,2.5,Yes,BA.2.75,53,5730.0,0.9
